[Wed Apr 28 16:14:32 2021] 5671 SIGUSR1 sent, 5499 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.199 sec between SIGUSR1, avg 0.254 sec between SIGUSR2
[Wed Apr 28 16:14:32 2021] 5681 SIGUSR1 sent, 5499 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.199 sec between SIGUSR1, avg 0.254 sec between SIGUSR2
[Wed Apr 28 16:14:33 2021] 5691 SIGUSR1 sent, 5499 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.199 sec between SIGUSR1, avg 0.254 sec between SIGUSR2
[Wed Apr 28 16:14:33 2021] 5701 SIGUSR1 sent, 5499 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.200 sec between SIGUSR1, avg 0.255 sec between SIGUSR2
[Wed Apr 28 16:14:34 2021] 5704 SIGUSR1 sent, 5506 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.200 sec between SIGUSR1, avg 0.255 sec between SIGUSR2
[Wed Apr 28 16:14:35 2021] 5707 SIGUSR1 sent, 5513 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.200 sec between SIGUSR1, avg 0.256 sec between SIGUSR2
[Wed Apr 28 16:14:36 2021] 5715 SIGUSR1 sent, 5515 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.201 sec between SIGUSR1, avg 0.256 sec between SIGUSR2
[Wed Apr 28 16:14:36 2021] 5715 SIGUSR1 sent, 5525 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.201 sec between SIGUSR1, avg 0.256 sec between SIGUSR2
[Wed Apr 28 16:14:36 2021] 5715 SIGUSR1 sent, 5535 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.201 sec between SIGUSR1, avg 0.256 sec between SIGUSR2
[Wed Apr 28 16:14:36 2021] 5715 SIGUSR1 sent, 5545 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.201 sec between SIGUSR1, avg 0.256 sec between SIGUSR2
[Wed Apr 28 16:14:36 2021] 5715 SIGUSR1 sent, 5555 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.201 sec between SIGUSR1, avg 0.256 sec between SIGUSR2
[Wed Apr 28 16:14:36 2021] 5715 SIGUSR1 sent, 5565 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.201 sec between SIGUSR1, avg 0.256 sec between SIGUSR2
[Wed Apr 28 16:14:37 2021] 5720 SIGUSR1 sent, 5570 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.201 sec between SIGUSR1, avg 0.257 sec between SIGUSR2
[Wed Apr 28 16:14:37 2021] 5730 SIGUSR1 sent, 5570 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.201 sec between SIGUSR1, avg 0.257 sec between SIGUSR2
[Wed Apr 28 16:14:37 2021] 5740 SIGUSR1 sent, 5570 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.201 sec between SIGUSR1, avg 0.257 sec between SIGUSR2
[Wed Apr 28 16:14:38 2021] 5745 SIGUSR1 sent, 5575 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.202 sec between SIGUSR1, avg 0.257 sec between SIGUSR2
[Wed Apr 28 16:14:38 2021] 5745 SIGUSR1 sent, 5585 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.202 sec between SIGUSR1, avg 0.257 sec between SIGUSR2
[Wed Apr 28 16:14:39 2021] 5750 SIGUSR1 sent, 5590 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.202 sec between SIGUSR1, avg 0.258 sec between SIGUSR2
[Wed Apr 28 16:14:40 2021] 5760 SIGUSR1 sent, 5590 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.202 sec between SIGUSR1, avg 0.258 sec between SIGUSR2
[Wed Apr 28 16:14:40 2021] 5760 SIGUSR1 sent, 5600 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.203 sec between SIGUSR1, avg 0.259 sec between SIGUSR2
[Wed Apr 28 16:14:41 2021] 5760 SIGUSR1 sent, 5610 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.203 sec between SIGUSR1, avg 0.259 sec between SIGUSR2
[Wed Apr 28 16:14:42 2021] 5768 SIGUSR1 sent, 5612 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.203 sec between SIGUSR1, avg 0.259 sec between SIGUSR2
[Wed Apr 28 16:14:42 2021] 5778 SIGUSR1 sent, 5612 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.203 sec between SIGUSR1, avg 0.260 sec between SIGUSR2
[Wed Apr 28 16:14:42 2021] 5788 SIGUSR1 sent, 5612 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.204 sec between SIGUSR1, avg 0.260 sec between SIGUSR2
[Wed Apr 28 16:14:43 2021] 5796 SIGUSR1 sent, 5614 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.204 sec between SIGUSR1, avg 0.260 sec between SIGUSR2
[Wed Apr 28 16:14:43 2021] 5796 SIGUSR1 sent, 5624 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.204 sec between SIGUSR1, avg 0.260 sec between SIGUSR2
[Wed Apr 28 16:14:43 2021] 5796 SIGUSR1 sent, 5634 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.204 sec between SIGUSR1, avg 0.260 sec between SIGUSR2
[Wed Apr 28 16:14:44 2021] 5805 SIGUSR1 sent, 5635 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.204 sec between SIGUSR1, avg 0.261 sec between SIGUSR2
[Wed Apr 28 16:14:45 2021] 5812 SIGUSR1 sent, 5638 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.205 sec between SIGUSR1, avg 0.261 sec between SIGUSR2
[Wed Apr 28 16:14:46 2021] 5812 SIGUSR1 sent, 5648 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.205 sec between SIGUSR1, avg 0.261 sec between SIGUSR2
[Wed Apr 28 16:14:46 2021] 5822 SIGUSR1 sent, 5648 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.205 sec between SIGUSR1, avg 0.262 sec between SIGUSR2
[Wed Apr 28 16:14:47 2021] 5823 SIGUSR1 sent, 5657 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.206 sec between SIGUSR1, avg 0.262 sec between SIGUSR2
[Wed Apr 28 16:14:47 2021] 5823 SIGUSR1 sent, 5667 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.206 sec between SIGUSR1, avg 0.262 sec between SIGUSR2
[Wed Apr 28 16:14:47 2021] 5823 SIGUSR1 sent, 5677 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.206 sec between SIGUSR1, avg 0.262 sec between SIGUSR2
[Wed Apr 28 16:14:47 2021] 5823 SIGUSR1 sent, 5687 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.206 sec between SIGUSR1, avg 0.263 sec between SIGUSR2
[Wed Apr 28 16:14:48 2021] 5828 SIGUSR1 sent, 5692 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.206 sec between SIGUSR1, avg 0.263 sec between SIGUSR2
[Wed Apr 28 16:14:48 2021] 5838 SIGUSR1 sent, 5692 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.206 sec between SIGUSR1, avg 0.263 sec between SIGUSR2
[Wed Apr 28 16:14:48 2021] 5848 SIGUSR1 sent, 5692 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.206 sec between SIGUSR1, avg 0.263 sec between SIGUSR2
[Wed Apr 28 16:14:49 2021] 5858 SIGUSR1 sent, 5692 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.206 sec between SIGUSR1, avg 0.263 sec between SIGUSR2
[Wed Apr 28 16:14:50 2021] 5868 SIGUSR1 sent, 5692 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.207 sec between SIGUSR1, avg 0.264 sec between SIGUSR2
[Wed Apr 28 16:14:50 2021] 5868 SIGUSR1 sent, 5702 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.207 sec between SIGUSR1, avg 0.264 sec between SIGUSR2
[Wed Apr 28 16:14:51 2021] 5874 SIGUSR1 sent, 5706 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.207 sec between SIGUSR1, avg 0.265 sec between SIGUSR2
[Wed Apr 28 16:14:52 2021] 5879 SIGUSR1 sent, 5711 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.208 sec between SIGUSR1, avg 0.265 sec between SIGUSR2
[Wed Apr 28 16:14:52 2021] 5879 SIGUSR1 sent, 5721 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.208 sec between SIGUSR1, avg 0.265 sec between SIGUSR2
[Wed Apr 28 16:14:52 2021] 5879 SIGUSR1 sent, 5731 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.208 sec between SIGUSR1, avg 0.265 sec between SIGUSR2
[Wed Apr 28 16:14:52 2021] 5879 SIGUSR1 sent, 5741 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.208 sec between SIGUSR1, avg 0.265 sec between SIGUSR2
[Wed Apr 28 16:14:52 2021] 5879 SIGUSR1 sent, 5751 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.208 sec between SIGUSR1, avg 0.265 sec between SIGUSR2
[Wed Apr 28 16:14:52 2021] 5879 SIGUSR1 sent, 5761 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.208 sec between SIGUSR1, avg 0.265 sec between SIGUSR2
[Wed Apr 28 16:14:53 2021] 5880 SIGUSR1 sent, 5770 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.208 sec between SIGUSR1, avg 0.265 sec between SIGUSR2
[Wed Apr 28 16:14:53 2021] 5890 SIGUSR1 sent, 5770 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.208 sec between SIGUSR1, avg 0.266 sec between SIGUSR2
[Wed Apr 28 16:14:53 2021] 5900 SIGUSR1 sent, 5770 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.208 sec between SIGUSR1, avg 0.266 sec between SIGUSR2
[Wed Apr 28 16:14:54 2021] 5910 SIGUSR1 sent, 5770 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.208 sec between SIGUSR1, avg 0.266 sec between SIGUSR2
[Wed Apr 28 16:14:54 2021] 5910 SIGUSR1 sent, 5780 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.209 sec between SIGUSR1, avg 0.266 sec between SIGUSR2
[Wed Apr 28 16:14:54 2021] 5910 SIGUSR1 sent, 5790 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.209 sec between SIGUSR1, avg 0.266 sec between SIGUSR2
[Wed Apr 28 16:14:55 2021] 5919 SIGUSR1 sent, 5791 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.209 sec between SIGUSR1, avg 0.267 sec between SIGUSR2
[Wed Apr 28 16:14:56 2021] 5929 SIGUSR1 sent, 5791 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.209 sec between SIGUSR1, avg 0.267 sec between SIGUSR2
[Wed Apr 28 16:14:57 2021] 5937 SIGUSR1 sent, 5793 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.210 sec between SIGUSR1, avg 0.268 sec between SIGUSR2
[Wed Apr 28 16:14:58 2021] 5939 SIGUSR1 sent, 5801 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.210 sec between SIGUSR1, avg 0.268 sec between SIGUSR2
[Wed Apr 28 16:14:58 2021] 5949 SIGUSR1 sent, 5801 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.210 sec between SIGUSR1, avg 0.268 sec between SIGUSR2
[Wed Apr 28 16:14:58 2021] 5959 SIGUSR1 sent, 5801 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.210 sec between SIGUSR1, avg 0.268 sec between SIGUSR2
[Wed Apr 28 16:14:58 2021] 5969 SIGUSR1 sent, 5801 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.211 sec between SIGUSR1, avg 0.269 sec between SIGUSR2
[Wed Apr 28 16:14:59 2021] 5975 SIGUSR1 sent, 5805 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.211 sec between SIGUSR1, avg 0.269 sec between SIGUSR2
[Wed Apr 28 16:14:59 2021] 5975 SIGUSR1 sent, 5815 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.211 sec between SIGUSR1, avg 0.269 sec between SIGUSR2
[Wed Apr 28 16:15:00 2021] 5976 SIGUSR1 sent, 5824 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.211 sec between SIGUSR1, avg 0.269 sec between SIGUSR2
[Wed Apr 28 16:15:00 2021] 5986 SIGUSR1 sent, 5824 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.211 sec between SIGUSR1, avg 0.270 sec between SIGUSR2
[Wed Apr 28 16:15:01 2021] 5992 SIGUSR1 sent, 5828 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.212 sec between SIGUSR1, avg 0.270 sec between SIGUSR2
[Wed Apr 28 16:15:02 2021] 5993 SIGUSR1 sent, 5837 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.212 sec between SIGUSR1, avg 0.270 sec between SIGUSR2
[Wed Apr 28 16:15:03 2021] 6003 SIGUSR1 sent, 5837 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.212 sec between SIGUSR1, avg 0.271 sec between SIGUSR2
[Wed Apr 28 16:15:03 2021] 6003 SIGUSR1 sent, 5847 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.212 sec between SIGUSR1, avg 0.271 sec between SIGUSR2
[Wed Apr 28 16:15:03 2021] 6003 SIGUSR1 sent, 5857 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.213 sec between SIGUSR1, avg 0.271 sec between SIGUSR2
[Wed Apr 28 16:15:03 2021] 6003 SIGUSR1 sent, 5867 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.213 sec between SIGUSR1, avg 0.271 sec between SIGUSR2
[Wed Apr 28 16:15:03 2021] 6003 SIGUSR1 sent, 5877 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.213 sec between SIGUSR1, avg 0.271 sec between SIGUSR2
[Wed Apr 28 16:15:04 2021] 6003 SIGUSR1 sent, 5887 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.213 sec between SIGUSR1, avg 0.272 sec between SIGUSR2
[Wed Apr 28 16:15:04 2021] 6003 SIGUSR1 sent, 5897 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.213 sec between SIGUSR1, avg 0.272 sec between SIGUSR2
[Wed Apr 28 16:15:04 2021] 6003 SIGUSR1 sent, 5907 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.213 sec between SIGUSR1, avg 0.272 sec between SIGUSR2
[Wed Apr 28 16:15:05 2021] 6009 SIGUSR1 sent, 5911 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.213 sec between SIGUSR1, avg 0.272 sec between SIGUSR2
[Wed Apr 28 16:15:05 2021] 6019 SIGUSR1 sent, 5911 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.214 sec between SIGUSR1, avg 0.273 sec between SIGUSR2
[Wed Apr 28 16:15:06 2021] 6022 SIGUSR1 sent, 5918 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.214 sec between SIGUSR1, avg 0.273 sec between SIGUSR2
[Wed Apr 28 16:15:07 2021] 6025 SIGUSR1 sent, 5925 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.214 sec between SIGUSR1, avg 0.273 sec between SIGUSR2
[Wed Apr 28 16:15:08 2021] 6033 SIGUSR1 sent, 5927 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.215 sec between SIGUSR1, avg 0.274 sec between SIGUSR2
[Wed Apr 28 16:15:08 2021] 6033 SIGUSR1 sent, 5937 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.215 sec between SIGUSR1, avg 0.274 sec between SIGUSR2
[Wed Apr 28 16:15:08 2021] 6033 SIGUSR1 sent, 5947 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.215 sec between SIGUSR1, avg 0.274 sec between SIGUSR2
[Wed Apr 28 16:15:08 2021] 6033 SIGUSR1 sent, 5957 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.215 sec between SIGUSR1, avg 0.274 sec between SIGUSR2
[Wed Apr 28 16:15:08 2021] 6033 SIGUSR1 sent, 5967 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.215 sec between SIGUSR1, avg 0.274 sec between SIGUSR2
[Wed Apr 28 16:15:08 2021] 6033 SIGUSR1 sent, 5977 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.215 sec between SIGUSR1, avg 0.274 sec between SIGUSR2
[Wed Apr 28 16:15:08 2021] 6033 SIGUSR1 sent, 5987 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.215 sec between SIGUSR1, avg 0.274 sec between SIGUSR2
[Wed Apr 28 16:15:09 2021] 6035 SIGUSR1 sent, 5995 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.215 sec between SIGUSR1, avg 0.274 sec between SIGUSR2
[Wed Apr 28 16:15:09 2021] 6045 SIGUSR1 sent, 5995 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.215 sec between SIGUSR1, avg 0.275 sec between SIGUSR2
[Wed Apr 28 16:15:09 2021] 6055 SIGUSR1 sent, 5995 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.215 sec between SIGUSR1, avg 0.275 sec between SIGUSR2
[Wed Apr 28 16:15:10 2021] 6065 SIGUSR1 sent, 5995 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.215 sec between SIGUSR1, avg 0.275 sec between SIGUSR2
[Wed Apr 28 16:15:10 2021] 6065 SIGUSR1 sent, 6005 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.216 sec between SIGUSR1, avg 0.275 sec between SIGUSR2
[Wed Apr 28 16:15:10 2021] 6065 SIGUSR1 sent, 6015 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.216 sec between SIGUSR1, avg 0.275 sec between SIGUSR2
[Wed Apr 28 16:15:11 2021] 6065 SIGUSR1 sent, 6025 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.216 sec between SIGUSR1, avg 0.276 sec between SIGUSR2
[Wed Apr 28 16:15:12 2021] 6068 SIGUSR1 sent, 6032 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.216 sec between SIGUSR1, avg 0.276 sec between SIGUSR2
[Wed Apr 28 16:15:13 2021] 6077 SIGUSR1 sent, 6033 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.217 sec between SIGUSR1, avg 0.277 sec between SIGUSR2
[Wed Apr 28 16:15:14 2021] 6078 SIGUSR1 sent, 6042 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.217 sec between SIGUSR1, avg 0.277 sec between SIGUSR2
[Wed Apr 28 16:15:14 2021] 6088 SIGUSR1 sent, 6042 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.217 sec between SIGUSR1, avg 0.277 sec between SIGUSR2
[Wed Apr 28 16:15:14 2021] 6098 SIGUSR1 sent, 6042 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.217 sec between SIGUSR1, avg 0.277 sec between SIGUSR2
[Wed Apr 28 16:15:14 2021] 6108 SIGUSR1 sent, 6042 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.218 sec between SIGUSR1, avg 0.278 sec between SIGUSR2
[Wed Apr 28 16:15:15 2021] 6116 SIGUSR1 sent, 6044 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.218 sec between SIGUSR1, avg 0.278 sec between SIGUSR2
[Wed Apr 28 16:15:15 2021] 6116 SIGUSR1 sent, 6054 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.218 sec between SIGUSR1, avg 0.278 sec between SIGUSR2
[Wed Apr 28 16:15:15 2021] 6116 SIGUSR1 sent, 6064 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.218 sec between SIGUSR1, avg 0.278 sec between SIGUSR2
[Wed Apr 28 16:15:16 2021] 6124 SIGUSR1 sent, 6066 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.218 sec between SIGUSR1, avg 0.278 sec between SIGUSR2
[Wed Apr 28 16:15:17 2021] 6133 SIGUSR1 sent, 6067 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.219 sec between SIGUSR1, avg 0.279 sec between SIGUSR2
[Wed Apr 28 16:15:17 2021] 6133 SIGUSR1 sent, 6077 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.219 sec between SIGUSR1, avg 0.279 sec between SIGUSR2
[Wed Apr 28 16:15:18 2021] 6140 SIGUSR1 sent, 6080 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.219 sec between SIGUSR1, avg 0.280 sec between SIGUSR2
[Wed Apr 28 16:15:19 2021] 6150 SIGUSR1 sent, 6080 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.219 sec between SIGUSR1, avg 0.280 sec between SIGUSR2
[Wed Apr 28 16:15:19 2021] 6160 SIGUSR1 sent, 6080 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.220 sec between SIGUSR1, avg 0.280 sec between SIGUSR2
[Wed Apr 28 16:15:19 2021] 6170 SIGUSR1 sent, 6080 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.220 sec between SIGUSR1, avg 0.280 sec between SIGUSR2
[Wed Apr 28 16:15:19 2021] 6180 SIGUSR1 sent, 6080 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.220 sec between SIGUSR1, avg 0.280 sec between SIGUSR2
[Wed Apr 28 16:15:19 2021] 6190 SIGUSR1 sent, 6080 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.220 sec between SIGUSR1, avg 0.280 sec between SIGUSR2
[Wed Apr 28 16:15:20 2021] 6192 SIGUSR1 sent, 6088 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.220 sec between SIGUSR1, avg 0.281 sec between SIGUSR2
[Wed Apr 28 16:15:20 2021] 6192 SIGUSR1 sent, 6098 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.220 sec between SIGUSR1, avg 0.281 sec between SIGUSR2
[Wed Apr 28 16:15:21 2021] 6192 SIGUSR1 sent, 6108 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.220 sec between SIGUSR1, avg 0.281 sec between SIGUSR2
[Wed Apr 28 16:15:21 2021] 6202 SIGUSR1 sent, 6108 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.220 sec between SIGUSR1, avg 0.281 sec between SIGUSR2
[Wed Apr 28 16:15:22 2021] 6211 SIGUSR1 sent, 6109 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.221 sec between SIGUSR1, avg 0.282 sec between SIGUSR2
[Wed Apr 28 16:15:22 2021] 6211 SIGUSR1 sent, 6119 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.221 sec between SIGUSR1, avg 0.282 sec between SIGUSR2
[Wed Apr 28 16:15:23 2021] 6218 SIGUSR1 sent, 6122 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.221 sec between SIGUSR1, avg 0.282 sec between SIGUSR2
[Wed Apr 28 16:15:24 2021] 6223 SIGUSR1 sent, 6127 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.222 sec between SIGUSR1, avg 0.283 sec between SIGUSR2
[Wed Apr 28 16:15:24 2021] 6223 SIGUSR1 sent, 6137 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.222 sec between SIGUSR1, avg 0.283 sec between SIGUSR2
[Wed Apr 28 16:15:24 2021] 6223 SIGUSR1 sent, 6147 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.222 sec between SIGUSR1, avg 0.283 sec between SIGUSR2
[Wed Apr 28 16:15:24 2021] 6223 SIGUSR1 sent, 6157 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.222 sec between SIGUSR1, avg 0.283 sec between SIGUSR2
[Wed Apr 28 16:15:24 2021] 6223 SIGUSR1 sent, 6167 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.222 sec between SIGUSR1, avg 0.283 sec between SIGUSR2
